Driver,DriverNumber,Team,LapNumber,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,IsPersonalBest,TrackStatus,LapTime_s,Sector1Time_s,Sector2Time_s,Sector3Time_s,PitInTime_s,PitOutTime_s
BOT,77,Cadillac,21.0,227.0,256.0,279.0,269.0,SOFT,12.0,True,False,1,123.289,46.849,22.1,54.34,,
BOT,77,Cadillac,22.0,254.0,294.0,301.0,300.0,SOFT,13.0,True,True,1,84.022,29.486,18.053,36.483,,
BOT,77,Cadillac,23.0,178.0,259.0,38.0,228.0,SOFT,14.0,True,False,1,132.93,39.318,26.83,66.782,,
BOT,77,Cadillac,24.0,258.0,282.0,,238.0,SOFT,15.0,True,False,1,,57.463,20.722,,4762.754,
PIA,81,McLaren,1.0,137.0,67.0,256.0,33.0,MEDIUM,1.0,True,False,1267,,,36.712,73.134,,965.686
PIA,81,McLaren,2.0,249.0,284.0,271.0,207.0,MEDIUM,2.0,True,True,1,94.777,33.636,20.497,40.644,,
PIA,81,McLaren,3.0,263.0,284.0,,244.0,MEDIUM,3.0,True,False,1,,30.774,19.872,,1384.388,
PIA,81,McLaren,4.0,249.0,276.0,295.0,155.0,MEDIUM,4.0,False,False,1,103.736,43.544,20.443,39.749,,2108.371
PIA,81,McLaren,5.0,272.0,288.0,295.0,276.0,MEDIUM,5.0,False,True,1,84.658,29.28,18.88,36.498,,
PIA,81,McLaren,6.0,245.0,286.0,293.0,288.0,MEDIUM,6.0,False,False,1,102.063,31.03,20.324,50.709,,
PIA,81,McLaren,7.0,240.0,299.0,292.0,281.0,MEDIUM,7.0,False,True,1,82.402,28.869,18.084,35.449,,
PIA,81,McLaren,8.0,187.0,185.0,,224.0,MEDIUM,8.0,False,False,1,,41.133,26.892,,2591.102,
PIA,81,McLaren,9.0,249.0,277.0,286.0,169.0,MEDIUM,9.0,False,False,1,106.167,39.817,20.532,45.818,,2999.72
PIA,81,McLaren,10.0,236.0,295.0,291.0,287.0,MEDIUM,10.0,False,True,1,81.955,28.75,17.928,35.277,,
PIA,81,McLaren,11.0,198.0,208.0,286.0,193.0,MEDIUM,11.0,False,False,1,127.121,41.479,24.891,60.751,,
PIA,81,McLaren,12.0,237.0,295.0,296.0,287.0,MEDIUM,12.0,False,True,1,81.938,28.735,17.988,35.215,,
PIA,81,McLaren,13.0,240.0,278.0,,226.0,MEDIUM,13.0,False,False,1267,,35.784,20.521,,3488.197,
PIA,81,McLaren,14.0,250.0,280.0,288.0,151.0,SOFT,1.0,True,False,71,105.25,41.972,20.303,42.975,,3992.001
PIA,81,McLaren,15.0,250.0,300.0,288.0,277.0,SOFT,2.0,True,True,1,81.724,28.742,17.879,35.103,,
PIA,81,McLaren,16.0,183.0,225.0,223.0,189.0,SOFT,3.0,True,False,1,128.232,41.239,25.907,61.086,,
PIA,81,McLaren,17.0,217.0,205.0,290.0,254.0,SOFT,4.0,True,False,1,105.198,40.246,23.785,41.167,,
PIA,81,McLaren,18.0,279.0,276.0,295.0,294.0,SOFT,5.0,True,True,1,81.342,28.166,18.287,34.889,,
PIA,81,McLaren,19.0,263.0,277.0,284.0,276.0,SOFT,6.0,True,False,1,86.303,30.386,19.376,36.541,,
PIA,81,McLaren,20.0,187.0,302.0,131.0,266.0,SOFT,7.0,True,False,1,,36.808,23.542,,,
PIA,81,McLaren,21.0,250.0,269.0,,240.0,SOFT,8.0,True,False,1,,31.633,18.827,,4840.566,
BEA,87,Haas F1 Team,1.0,228.0,257.0,263.0,152.0,MEDIUM,1.0,True,False,1,,,21.976,48.452,,916.706
BEA,87,Haas F1 Team,2.0,246.0,206.0,195.0,261.0,MEDIUM,2.0,True,True,126,116.275,32.035,21.905,62.335,,
BEA,87,Haas F1 Team,3.0,234.0,276.0,269.0,134.0,MEDIUM,3.0,True,True,671,108.461,43.612,21.376,43.473,,
BEA,87,Haas F1 Team,4.0,270.0,281.0,293.0,286.0,MEDIUM,4.0,True,True,1,86.733,30.396,18.529,37.808,,
BEA,87,Haas F1 Team,5.0,185.0,275.0,269.0,84.0,MEDIUM,5.0,True,False,1,117.459,52.994,22.033,42.432,,
BEA,87,Haas F1 Team,6.0,251.0,284.0,296.0,293.0,MEDIUM,6.0,True,True,1,84.998,30.019,18.276,36.703,,
BEA,87,Haas F1 Team,7.0,148.0,195.0,266.0,187.0,MEDIUM,7.0,True,False,1,124.764,50.961,29.541,44.262,,
BEA,87,Haas F1 Team,8.0,243.0,279.0,300.0,291.0,MEDIUM,8.0,True,True,1,84.506,29.809,18.396,36.301,,
BEA,87,Haas F1 Team,9.0,146.0,122.0,271.0,107.0,MEDIUM,9.0,True,False,1,133.267,55.378,32.09,45.799,,
BEA,87,Haas F1 Team,10.0,272.0,275.0,302.0,296.0,MEDIUM,10.0,True,True,1,83.741,29.253,18.421,36.067,,
BEA,87,Haas F1 Team,11.0,153.0,192.0,271.0,220.0,MEDIUM,11.0,True,False,1,122.892,46.799,28.706,47.387,,
BEA,87,Haas F1 Team,12.0,279.0,276.0,303.0,297.0,MEDIUM,12.0,True,True,1,83.095,29.043,18.204,35.848,,
BEA,87,Haas F1 Team,13.0,150.0,131.0,268.0,205.0,MEDIUM,13.0,True,False,1,126.651,49.799,31.417,45.435,,
BEA,87,Haas F1 Team,14.0,278.0,281.0,303.0,296.0,MEDIUM,14.0,True,False,1,83.153,29.314,18.042,35.797,,
BEA,87,Haas F1 Team,15.0,152.0,152.0,267.0,205.0,MEDIUM,15.0,True,False,1,125.995,50.769,27.436,47.79,,
BEA,87,Haas F1 Team,16.0,280.0,277.0,,296.0,MEDIUM,16.0,True,False,1,,29.27,18.051,,2598.875,
BEA,87,Haas F1 Team,17.0,264.0,283.0,250.0,119.0,MEDIUM,17.0,False,False,1,118.46,41.554,19.646,57.26,,3348.807
BEA,87,Haas F1 Team,18.0,241.0,258.0,267.0,199.0,MEDIUM,18.0,False,False,1,105.352,38.461,20.91,45.981,,
BEA,87,Haas F1 Team,19.0,176.0,277.0,,295.0,MEDIUM,19.0,False,False,1267,,41.656,20.883,,3671.414,
BEA,87,Haas F1 Team,20.0,267.0,255.0,272.0,154.0,SOFT,1.0,True,False,1,102.15,40.722,20.699,40.729,,4071.207
BEA,87,Haas F1 Team,21.0,275.0,283.0,299.0,300.0,SOFT,2.0,True,True,1,82.682,29.112,17.976,35.594,,
BEA,87,Haas F1 Team,22.0,139.0,152.0,215.0,199.0,SOFT,3.0,True,False,1,147.404,51.36,35.589,60.455,,
BEA,87,Haas F1 Team,23.0,157.0,277.0,275.0,204.0,SOFT,4.0,True,False,1,100.513,37.226,21.391,41.896,,
BEA,87,Haas F1 Team,24.0,151.0,229.0,4.0,297.0,SOFT,5.0,True,False,1,,43.255,24.623,84.503,,
BEA,87,Haas F1 Team,25.0,277.0,278.0,,235.0,SOFT,6.0,True,False,1,,33.251,19.33,,4742.562,
