Driver,DriverNumber,Team,LapNumber,LapTime_s,Sector1Time_s,Sector2Time_s,Sector3Time_s,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,IsPersonalBest,TrackStatus,PitInTime_s,PitOutTime_s
OCO,31,Haas F1 Team,1.0,,,31.706,43.689,283.0,271.0,277.0,317.0,MEDIUM,8.0,False,False,12,,
OCO,31,Haas F1 Team,2.0,99.196,26.128,30.471,42.597,280.0,276.0,268.0,327.0,MEDIUM,9.0,False,True,1,,
OCO,31,Haas F1 Team,3.0,99.406,26.195,30.54,42.671,283.0,270.0,266.0,323.0,MEDIUM,10.0,False,False,1,,
OCO,31,Haas F1 Team,4.0,99.331,26.121,30.233,42.977,273.0,265.0,268.0,325.0,MEDIUM,11.0,False,False,1,,
OCO,31,Haas F1 Team,5.0,99.119,25.926,30.21,42.983,284.0,273.0,268.0,332.0,MEDIUM,12.0,False,True,1,,
OCO,31,Haas F1 Team,6.0,98.723,26.156,29.942,42.625,280.0,267.0,274.0,326.0,MEDIUM,13.0,False,True,1,,
OCO,31,Haas F1 Team,7.0,99.494,26.025,30.625,42.844,286.0,269.0,273.0,322.0,MEDIUM,14.0,False,False,1,,
OCO,31,Haas F1 Team,8.0,99.346,26.078,30.32,42.948,283.0,267.0,273.0,321.0,MEDIUM,15.0,False,False,1,,
OCO,31,Haas F1 Team,9.0,99.399,26.11,30.39,42.899,282.0,267.0,275.0,324.0,MEDIUM,16.0,False,False,1,,
OCO,31,Haas F1 Team,10.0,99.69,26.058,30.816,42.816,284.0,270.0,275.0,326.0,MEDIUM,17.0,False,False,1,,
OCO,31,Haas F1 Team,11.0,100.911,26.251,31.105,43.555,286.0,271.0,260.0,322.0,MEDIUM,18.0,False,False,1,,
OCO,31,Haas F1 Team,12.0,100.343,26.519,30.783,43.041,283.0,271.0,275.0,337.0,MEDIUM,19.0,False,False,1,,
OCO,31,Haas F1 Team,13.0,115.014,26.304,30.356,58.354,276.0,265.0,213.0,202.0,MEDIUM,20.0,False,False,124,,
OCO,31,Haas F1 Team,14.0,137.308,35.987,42.435,58.886,228.0,156.0,197.0,184.0,MEDIUM,21.0,False,False,4,,
OCO,31,Haas F1 Team,15.0,147.316,37.864,43.453,65.999,233.0,230.0,184.0,154.0,MEDIUM,22.0,False,False,4,,
OCO,31,Haas F1 Team,16.0,137.273,37.459,40.196,59.618,226.0,183.0,278.0,240.0,MEDIUM,23.0,False,False,41,,
OCO,31,Haas F1 Team,17.0,98.642,25.716,30.072,42.854,297.0,273.0,272.0,310.0,MEDIUM,24.0,False,True,1,,
OCO,31,Haas F1 Team,18.0,97.363,25.463,29.618,42.282,292.0,272.0,273.0,327.0,MEDIUM,25.0,False,True,1,,
OCO,31,Haas F1 Team,19.0,98.397,26.044,29.829,42.524,287.0,270.0,269.0,310.0,MEDIUM,26.0,False,False,1,,
LIN,41,Racing Bulls,1.0,,,31.887,58.039,294.0,280.0,238.0,278.0,MEDIUM,7.0,False,False,12,,
LIN,41,Racing Bulls,2.0,101.845,27.298,30.812,43.735,273.0,270.0,275.0,299.0,MEDIUM,8.0,False,True,1,,
LIN,41,Racing Bulls,3.0,99.592,26.108,30.42,43.064,279.0,271.0,276.0,303.0,MEDIUM,9.0,False,True,1,,
LIN,41,Racing Bulls,4.0,99.308,25.933,30.239,43.136,277.0,268.0,276.0,301.0,MEDIUM,10.0,False,True,1,,
LIN,41,Racing Bulls,5.0,99.069,25.864,30.179,43.026,280.0,271.0,276.0,304.0,MEDIUM,11.0,False,True,1,,
LIN,41,Racing Bulls,6.0,98.475,25.804,30.031,42.64,279.0,270.0,276.0,308.0,MEDIUM,12.0,False,True,1,,
LIN,41,Racing Bulls,7.0,99.104,25.856,30.075,43.173,277.0,271.0,277.0,304.0,MEDIUM,13.0,False,False,1,,
LIN,41,Racing Bulls,8.0,99.287,25.877,30.296,43.114,279.0,271.0,277.0,304.0,MEDIUM,14.0,False,False,1,,
LIN,41,Racing Bulls,9.0,99.447,25.999,30.388,43.06,278.0,272.0,277.0,310.0,MEDIUM,15.0,False,False,1,,
LIN,41,Racing Bulls,10.0,99.854,25.88,30.562,43.412,279.0,270.0,278.0,307.0,MEDIUM,16.0,False,False,1,,
LIN,41,Racing Bulls,11.0,117.614,26.48,30.451,60.683,280.0,272.0,,160.0,MEDIUM,17.0,False,False,1,3935.165,
COL,43,Alpine,1.0,,,31.821,44.824,273.0,273.0,271.0,320.0,MEDIUM,7.0,False,False,12,,
COL,43,Alpine,2.0,99.898,26.323,29.99,43.585,280.0,270.0,242.0,324.0,MEDIUM,8.0,False,True,1,,
COL,43,Alpine,3.0,99.733,26.45,30.313,42.97,285.0,269.0,266.0,319.0,MEDIUM,9.0,False,True,1,,
COL,43,Alpine,4.0,99.316,26.434,30.058,42.824,283.0,271.0,274.0,321.0,MEDIUM,10.0,False,True,1,,
COL,43,Alpine,5.0,98.573,25.865,29.861,42.847,285.0,271.0,275.0,328.0,MEDIUM,11.0,False,True,1,,
COL,43,Alpine,6.0,98.632,25.919,30.147,42.566,283.0,274.0,274.0,334.0,MEDIUM,12.0,False,False,1,,
COL,43,Alpine,7.0,99.311,25.976,30.208,43.127,287.0,279.0,270.0,332.0,MEDIUM,13.0,False,False,1,,
COL,43,Alpine,8.0,99.523,26.161,30.399,42.963,281.0,268.0,274.0,324.0,MEDIUM,14.0,False,False,1,,
COL,43,Alpine,9.0,99.269,26.062,30.332,42.875,286.0,280.0,275.0,332.0,MEDIUM,15.0,False,False,1,,
COL,43,Alpine,10.0,99.953,26.348,30.568,43.037,283.0,270.0,266.0,327.0,MEDIUM,16.0,False,False,1,,
COL,43,Alpine,11.0,101.275,26.712,30.709,43.854,283.0,265.0,275.0,316.0,MEDIUM,17.0,False,False,1,,
COL,43,Alpine,12.0,100.663,26.784,30.26,43.619,283.0,273.0,274.0,321.0,MEDIUM,18.0,False,False,1,,
COL,43,Alpine,13.0,121.467,26.586,31.954,62.927,279.0,139.0,,283.0,MEDIUM,19.0,False,False,124,4125.837,
COL,43,Alpine,14.0,,53.247,40.11,57.897,218.0,263.0,262.0,226.0,SOFT,6.0,False,False,4,,4149.366
COL,43,Alpine,15.0,131.144,29.809,34.575,66.76,264.0,263.0,155.0,226.0,SOFT,7.0,False,False,4,,
COL,43,Alpine,16.0,133.579,35.263,40.447,57.869,241.0,239.0,276.0,238.0,SOFT,8.0,False,False,41,,
COL,43,Alpine,17.0,97.787,25.662,29.725,42.4,303.0,257.0,276.0,316.0,SOFT,9.0,False,True,1,,
COL,43,Alpine,18.0,97.278,25.497,29.625,42.156,286.0,270.0,281.0,332.0,SOFT,10.0,False,True,1,,
COL,43,Alpine,19.0,98.547,25.685,30.198,42.664,291.0,285.0,262.0,344.0,SOFT,11.0,False,False,1,,
HAM,44,Ferrari,1.0,,,29.894,43.029,287.0,255.0,276.0,289.0,MEDIUM,6.0,False,False,12,,
HAM,44,Ferrari,2.0,97.473,25.104,29.351,43.018,264.0,263.0,270.0,291.0,MEDIUM,7.0,False,True,1,,
HAM,44,Ferrari,3.0,97.73,25.714,29.315,42.701,275.0,263.0,275.0,291.0,MEDIUM,8.0,False,False,1,,
HAM,44,Ferrari,4.0,97.612,25.537,29.687,42.388,266.0,263.0,269.0,300.0,MEDIUM,9.0,False,False,1,,
HAM,44,Ferrari,5.0,97.798,25.491,29.007,43.3,274.0,266.0,271.0,293.0,MEDIUM,10.0,False,False,1,,
HAM,44,Ferrari,6.0,97.467,25.687,29.324,42.456,284.0,265.0,261.0,325.0,MEDIUM,11.0,False,True,1,,
HAM,44,Ferrari,7.0,97.433,25.797,29.195,42.441,272.0,266.0,253.0,309.0,MEDIUM,12.0,False,True,1,,
HAM,44,Ferrari,8.0,98.189,26.33,29.53,42.329,275.0,267.0,275.0,306.0,MEDIUM,13.0,False,False,1,,
HAM,44,Ferrari,9.0,98.481,25.887,30.116,42.478,280.0,261.0,258.0,318.0,MEDIUM,14.0,False,False,1,,
HAM,44,Ferrari,10.0,97.569,26.001,29.511,42.057,273.0,266.0,269.0,315.0,MEDIUM,15.0,False,False,1,,
HAM,44,Ferrari,11.0,98.154,25.665,29.57,42.919,273.0,267.0,276.0,304.0,MEDIUM,16.0,False,False,1,,
HAM,44,Ferrari,12.0,97.614,25.771,29.425,42.418,279.0,270.0,278.0,315.0,MEDIUM,17.0,False,False,1,,
HAM,44,Ferrari,13.0,110.03,25.895,29.698,54.437,279.0,269.0,,309.0,MEDIUM,18.0,False,False,124,4086.947,
HAM,44,Ferrari,14.0,,56.851,42.365,61.229,189.0,197.0,127.0,143.0,SOFT,6.0,False,False,4,,4114.653
HAM,44,Ferrari,15.0,146.416,38.798,43.497,64.121,212.0,220.0,191.0,113.0,SOFT,7.0,False,False,4,,
HAM,44,Ferrari,16.0,141.373,37.821,41.423,62.129,248.0,189.0,270.0,187.0,SOFT,8.0,False,False,41,,
HAM,44,Ferrari,17.0,96.427,25.584,29.017,41.826,283.0,275.0,281.0,334.0,SOFT,9.0,False,True,1,,
HAM,44,Ferrari,18.0,94.926,24.816,28.488,41.622,273.0,270.0,274.0,305.0,SOFT,10.0,False,True,1,,
HAM,44,Ferrari,19.0,95.129,25.091,28.612,41.426,277.0,267.0,272.0,316.0,SOFT,11.0,False,False,1,,
BOR,5,Audi,1.0,,,31.919,44.536,288.0,272.0,275.0,324.0,MEDIUM,7.0,False,False,12,,
BOR,5,Audi,2.0,99.004,26.399,30.046,42.559,275.0,280.0,257.0,327.0,MEDIUM,8.0,False,True,1,,
BOR,5,Audi,3.0,99.246,26.401,30.024,42.821,265.0,270.0,274.0,310.0,MEDIUM,9.0,False,False,1,,
BOR,5,Audi,4.0,98.516,25.898,29.854,42.764,277.0,274.0,275.0,311.0,MEDIUM,10.0,False,True,1,,
BOR,5,Audi,5.0,98.756,25.875,29.917,42.964,282.0,276.0,277.0,320.0,MEDIUM,11.0,False,False,1,,
BOR,5,Audi,6.0,98.748,26.135,29.938,42.675,287.0,275.0,275.0,333.0,MEDIUM,12.0,False,False,1,,
BOR,5,Audi,7.0,99.464,26.063,30.502,42.899,279.0,271.0,279.0,321.0,MEDIUM,13.0,False,False,1,,
BOR,5,Audi,8.0,99.358,26.161,30.261,42.936,273.0,277.0,277.0,325.0,MEDIUM,14.0,False,False,1,,
BOR,5,Audi,9.0,99.41,26.203,30.221,42.986,287.0,274.0,278.0,334.0,MEDIUM,15.0,False,False,1,,
BOR,5,Audi,10.0,99.819,26.097,30.661,43.061,284.0,273.0,277.0,320.0,MEDIUM,16.0,False,False,1,,
BOR,5,Audi,11.0,100.21,26.137,30.934,43.139,287.0,275.0,262.0,343.0,MEDIUM,17.0,False,False,1,,
BOR,5,Audi,12.0,101.875,27.428,30.407,44.04,281.0,275.0,275.0,321.0,MEDIUM,18.0,False,False,1,,
BOR,5,Audi,13.0,117.491,26.258,31.523,59.71,283.0,197.0,176.0,234.0,MEDIUM,19.0,False,False,124,,
BOR,5,Audi,14.0,136.074,36.29,41.77,58.014,252.0,206.0,175.0,255.0,MEDIUM,20.0,False,False,4,,
BOR,5,Audi,15.0,146.855,37.069,44.29,65.496,189.0,249.0,180.0,227.0,MEDIUM,21.0,False,False,4,,
BOR,5,Audi,16.0,136.275,37.402,39.429,59.444,205.0,210.0,276.0,235.0,MEDIUM,22.0,False,False,41,,
BOR,5,Audi,17.0,98.848,25.738,30.056,43.054,294.0,276.0,278.0,328.0,MEDIUM,23.0,False,False,1,,
BOR,5,Audi,18.0,97.8,25.721,29.856,42.223,288.0,276.0,277.0,333.0,MEDIUM,24.0,False,True,1,,
BOR,5,Audi,19.0,98.544,25.754,30.185,42.605,284.0,276.0,266.0,338.0,MEDIUM,25.0,False,False,1,,
SAI,55,Williams,1.0,,,32.373,44.31,269.0,272.0,273.0,317.0,HARD,1.0,True,False,12,,
SAI,55,Williams,2.0,100.237,26.44,30.836,42.961,282.0,272.0,266.0,334.0,HARD,2.0,True,True,1,,
SAI,55,Williams,3.0,99.649,26.35,30.373,42.926,284.0,270.0,269.0,340.0,HARD,3.0,True,True,1,,
SAI,55,Williams,4.0,98.884,25.988,30.279,42.617,286.0,273.0,273.0,332.0,HARD,4.0,True,True,1,,
SAI,55,Williams,5.0,98.729,25.863,30.233,42.633,290.0,275.0,275.0,326.0,HARD,5.0,True,True,1,,
SAI,55,Williams,6.0,98.334,25.868,30.055,42.411,292.0,277.0,276.0,336.0,HARD,6.0,True,True,1,,
SAI,55,Williams,7.0,99.241,25.944,30.382,42.915,289.0,274.0,273.0,331.0,HARD,7.0,True,False,1,,
SAI,55,Williams,8.0,99.699,26.071,30.672,42.956,288.0,267.0,270.0,335.0,HARD,8.0,True,False,1,,
SAI,55,Williams,9.0,99.329,26.07,30.288,42.971,290.0,279.0,265.0,351.0,HARD,9.0,True,False,1,,
SAI,55,Williams,10.0,99.769,26.332,30.454,42.983,283.0,270.0,272.0,351.0,HARD,10.0,True,False,1,,
SAI,55,Williams,11.0,100.385,26.369,31.062,42.954,293.0,260.0,262.0,341.0,HARD,11.0,True,False,1,,
SAI,55,Williams,12.0,99.393,26.29,30.151,42.952,281.0,268.0,268.0,341.0,HARD,12.0,True,False,1,,
SAI,55,Williams,13.0,116.659,26.226,31.512,58.921,274.0,219.0,186.0,252.0,HARD,13.0,True,False,124,,
SAI,55,Williams,14.0,136.411,36.313,41.73,58.368,258.0,221.0,176.0,251.0,HARD,14.0,True,False,4,,
SAI,55,Williams,15.0,146.928,37.202,43.353,66.373,208.0,228.0,191.0,236.0,HARD,15.0,True,False,4,,
SAI,55,Williams,16.0,136.522,37.291,39.823,59.408,263.0,199.0,273.0,232.0,HARD,16.0,True,False,41,,
SAI,55,Williams,17.0,98.613,25.818,30.053,42.742,289.0,278.0,270.0,337.0,HARD,17.0,True,False,1,,
SAI,55,Williams,18.0,97.913,25.962,29.662,42.289,291.0,279.0,276.0,330.0,HARD,18.0,True,True,1,,
SAI,55,Williams,19.0,99.094,25.848,30.402,42.844,306.0,274.0,257.0,343.0,HARD,19.0,True,False,1,,
HAD,6,Red Bull Racing,1.0,,,31.446,43.528,294.0,283.0,278.0,325.0,SOFT,4.0,False,False,12,,
HAD,6,Red Bull Racing,2.0,99.458,26.012,30.597,42.849,285.0,276.0,278.0,318.0,SOFT,5.0,False,True,1,,
HAD,6,Red Bull Racing,3.0,98.535,25.961,30.276,42.298,277.0,272.0,276.0,318.0,SOFT,6.0,False,True,1,,
HAD,6,Red Bull Racing,4.0,99.748,26.049,30.266,43.433,276.0,267.0,277.0,312.0,SOFT,7.0,False,False,1,,
HAD,6,Red Bull Racing,5.0,98.704,25.943,29.995,42.766,282.0,272.0,277.0,312.0,SOFT,8.0,False,False,1,,
HAD,6,Red Bull Racing,6.0,99.293,25.932,30.323,43.038,280.0,270.0,276.0,316.0,SOFT,9.0,False,False,1,,
HAD,6,Red Bull Racing,7.0,99.184,26.063,30.281,42.84,279.0,270.0,277.0,314.0,SOFT,10.0,False,False,1,,
HAD,6,Red Bull Racing,8.0,99.203,26.21,30.219,42.774,278.0,276.0,276.0,320.0,SOFT,11.0,False,False,1,,
HAD,6,Red Bull Racing,9.0,100.166,26.141,30.527,43.498,283.0,274.0,277.0,312.0,SOFT,12.0,False,False,1,,
HAD,6,Red Bull Racing,10.0,99.658,26.167,30.696,42.795,279.0,271.0,275.0,321.0,SOFT,13.0,False,False,1,,
HAD,6,Red Bull Racing,11.0,100.438,26.504,30.688,43.246,282.0,276.0,277.0,309.0,SOFT,14.0,False,False,1,,
HAD,6,Red Bull Racing,12.0,101.0,26.427,31.074,43.499,281.0,272.0,272.0,315.0,SOFT,15.0,False,False,1,,
HAD,6,Red Bull Racing,13.0,122.834,26.876,32.174,63.784,283.0,230.0,,189.0,SOFT,16.0,False,False,124,4123.646,
HAD,6,Red Bull Racing,14.0,,61.616,40.611,56.9,225.0,157.0,231.0,200.0,SOFT,8.0,False,False,4,,4154.83
HAD,6,Red Bull Racing,15.0,128.219,30.469,32.911,64.839,252.0,265.0,119.0,165.0,SOFT,9.0,False,False,4,,
HAD,6,Red Bull Racing,16.0,132.004,35.463,40.402,56.139,251.0,187.0,278.0,282.0,SOFT,10.0,False,False,41,,
HAD,6,Red Bull Racing,17.0,97.728,25.315,29.996,42.417,289.0,283.0,280.0,322.0,SOFT,11.0,False,True,1,,
HAD,6,Red Bull Racing,18.0,96.912,25.244,29.573,42.095,284.0,277.0,282.0,323.0,SOFT,12.0,False,True,1,,
HAD,6,Red Bull Racing,19.0,97.803,25.469,30.042,42.292,290.0,280.0,275.0,341.0,SOFT,13.0,False,False,1,,
RUS,63,Mercedes,1.0,,,30.512,42.404,284.0,268.0,271.0,314.0,MEDIUM,4.0,False,False,12,,
RUS,63,Mercedes,2.0,98.258,26.292,29.399,42.567,281.0,267.0,270.0,313.0,MEDIUM,5.0,False,True,1,,
RUS,63,Mercedes,3.0,96.852,25.875,29.381,41.596,283.0,267.0,268.0,317.0,MEDIUM,6.0,False,True,1,,
RUS,63,Mercedes,4.0,98.518,26.188,30.034,42.296,286.0,266.0,278.0,307.0,MEDIUM,7.0,False,False,1,,
RUS,63,Mercedes,5.0,96.899,25.469,29.381,42.049,286.0,273.0,268.0,319.0,MEDIUM,8.0,False,False,1,,
RUS,63,Mercedes,6.0,96.715,25.576999999999998,29.017,42.121,277.0,263.0,273.0,301.0,MEDIUM,9.0,False,True,1,,
RUS,63,Mercedes,7.0,96.914,25.78,29.037,42.097,279.0,264.0,273.0,302.0,MEDIUM,10.0,False,False,1,,
RUS,63,Mercedes,8.0,96.96,25.628,29.116,42.216,278.0,266.0,275.0,303.0,MEDIUM,11.0,False,False,1,,
RUS,63,Mercedes,9.0,97.092,25.614,29.428,42.05,280.0,266.0,274.0,304.0,MEDIUM,12.0,False,False,1,,
RUS,63,Mercedes,10.0,96.746,25.612,29.201,41.933,280.0,264.0,274.0,306.0,MEDIUM,13.0,False,False,1,,
RUS,63,Mercedes,11.0,97.252,25.736,29.247,42.269,278.0,265.0,272.0,303.0,MEDIUM,14.0,False,False,1,,
RUS,63,Mercedes,12.0,97.563,25.81,29.371,42.382,278.0,266.0,274.0,301.0,MEDIUM,15.0,False,False,1,,
RUS,63,Mercedes,13.0,105.9,25.78,29.286,50.834,279.0,265.0,,302.0,MEDIUM,16.0,False,False,124,4076.536,
RUS,63,Mercedes,14.0,,53.687,46.676,63.523,134.0,145.0,166.0,165.0,SOFT,1.0,True,False,4,,4099.869
RUS,63,Mercedes,15.0,148.326,41.355,43.818,63.153,216.0,114.0,226.0,244.0,SOFT,2.0,True,False,4,,
RUS,63,Mercedes,16.0,144.353,37.825,43.539,62.989,249.0,234.0,272.0,200.0,SOFT,3.0,True,False,41,,
RUS,63,Mercedes,17.0,95.506,25.093,28.688,41.725,283.0,271.0,274.0,300.0,SOFT,4.0,True,True,1,,
RUS,63,Mercedes,18.0,95.101,25.019,28.661,41.421,279.0,265.0,277.0,301.0,SOFT,5.0,True,True,1,,
RUS,63,Mercedes,19.0,95.265,25.054,28.813,41.398,279.0,265.0,267.0,316.0,SOFT,6.0,True,False,1,,
BOT,77,Cadillac,1.0,,,32.755,46.91,256.0,258.0,274.0,317.0,MEDIUM,1.0,True,False,12,,
BOT,77,Cadillac,2.0,101.399,26.754,31.108,43.537,275.0,269.0,273.0,329.0,MEDIUM,2.0,True,True,1,,
BOT,77,Cadillac,3.0,99.895,26.579,30.338,42.978,273.0,268.0,275.0,325.0,MEDIUM,3.0,True,True,1,,
BOT,77,Cadillac,4.0,99.944,26.423,30.368,43.153,274.0,265.0,274.0,327.0,MEDIUM,4.0,True,False,1,,
BOT,77,Cadillac,5.0,99.823,26.411,30.422,42.99,277.0,266.0,273.0,328.0,MEDIUM,5.0,True,True,1,,
BOT,77,Cadillac,6.0,99.477,26.39,30.536,42.551,283.0,267.0,276.0,329.0,MEDIUM,6.0,True,True,1,,
BOT,77,Cadillac,7.0,99.569,26.232,30.487,42.85,280.0,266.0,276.0,321.0,MEDIUM,7.0,True,False,1,,
BOT,77,Cadillac,8.0,99.567,26.38,30.578,42.609,280.0,266.0,271.0,338.0,MEDIUM,8.0,True,False,1,,
BOT,77,Cadillac,9.0,99.262,26.159,30.349,42.754,278.0,268.0,274.0,321.0,MEDIUM,9.0,True,True,1,,
BOT,77,Cadillac,10.0,104.457,26.231,30.708,47.518,277.0,265.0,234.0,320.0,MEDIUM,10.0,True,False,1,,
BOT,77,Cadillac,11.0,109.652,28.532,32.507,48.613,247.0,282.0,221.0,278.0,MEDIUM,11.0,True,False,1,,
BOT,77,Cadillac,12.0,132.718,30.0,36.479,66.239,242.0,209.0,,209.0,MEDIUM,12.0,True,False,124,4058.88,
PIA,81,McLaren,1.0,,,30.947,42.881,284.0,269.0,276.0,323.0,MEDIUM,5.0,False,False,12,,
PIA,81,McLaren,2.0,98.355,25.956,30.102,42.297,288.0,272.0,267.0,319.0,MEDIUM,6.0,False,True,1,,
PIA,81,McLaren,3.0,97.76,25.954,29.719,42.087,285.0,269.0,269.0,319.0,MEDIUM,7.0,False,True,1,,
PIA,81,McLaren,4.0,98.633,25.83,29.799,43.004,284.0,273.0,265.0,326.0,MEDIUM,8.0,False,False,1,,
PIA,81,McLaren,5.0,97.718,25.979,29.458,42.281,282.0,268.0,267.0,320.0,MEDIUM,9.0,False,True,1,,
PIA,81,McLaren,6.0,98.039,25.887,29.252,42.9,279.0,268.0,275.0,313.0,MEDIUM,10.0,False,False,1,,
PIA,81,McLaren,7.0,97.548,25.729,29.486,42.333,288.0,275.0,273.0,314.0,MEDIUM,11.0,False,True,1,,
PIA,81,McLaren,8.0,97.603,25.932,29.408,42.263,287.0,275.0,273.0,318.0,MEDIUM,12.0,False,False,1,,
PIA,81,McLaren,9.0,97.759,25.723,29.694,42.342,281.0,267.0,275.0,310.0,MEDIUM,13.0,False,False,1,,
PIA,81,McLaren,10.0,98.085,25.685,29.776,42.624,282.0,269.0,271.0,312.0,MEDIUM,14.0,False,False,1,,
PIA,81,McLaren,11.0,98.541,25.944,29.715,42.882,283.0,273.0,277.0,300.0,MEDIUM,15.0,False,False,1,,
PIA,81,McLaren,12.0,99.015,25.801,29.776,43.438,282.0,273.0,278.0,298.0,MEDIUM,16.0,False,False,1,,
PIA,81,McLaren,13.0,113.061,25.811,29.954,57.296,279.0,273.0,,186.0,MEDIUM,17.0,False,False,124,4095.604,
PIA,81,McLaren,14.0,,53.447,43.247,59.061,248.0,219.0,164.0,234.0,SOFT,4.0,False,False,4,,4119.106
PIA,81,McLaren,15.0,148.037,37.851,43.813,66.373,225.0,191.0,168.0,123.0,SOFT,5.0,False,False,4,,
PIA,81,McLaren,16.0,137.978,36.877,40.791,60.31,247.0,222.0,274.0,233.0,SOFT,6.0,False,False,41,,
PIA,81,McLaren,17.0,95.97,24.983,29.171,41.816,298.0,286.0,278.0,310.0,SOFT,7.0,False,True,1,,
PIA,81,McLaren,18.0,96.874,25.094,28.967,42.813,282.0,271.0,279.0,291.0,SOFT,8.0,False,False,1,,
PIA,81,McLaren,19.0,95.635,25.041,28.949,41.645,289.0,277.0,267.0,320.0,SOFT,9.0,False,True,1,,
BEA,87,Haas F1 Team,1.0,,,31.205,43.229,291.0,266.0,278.0,321.0,MEDIUM,7.0,False,False,12,,
BEA,87,Haas F1 Team,2.0,99.413,25.863,31.073,42.477,279.0,269.0,275.0,329.0,MEDIUM,8.0,False,True,1,,
BEA,87,Haas F1 Team,3.0,98.299,25.962,29.841,42.496,272.0,264.0,274.0,305.0,MEDIUM,9.0,False,True,1,,
BEA,87,Haas F1 Team,4.0,98.837,25.874,30.092,42.871,270.0,259.0,272.0,299.0,MEDIUM,10.0,False,False,1,,
BEA,87,Haas F1 Team,5.0,99.562,26.054,30.283,43.225,277.0,265.0,275.0,305.0,MEDIUM,11.0,False,False,1,,
BEA,87,Haas F1 Team,6.0,99.841,26.19,30.251,43.4,274.0,262.0,274.0,301.0,MEDIUM,12.0,False,False,1,,
BEA,87,Haas F1 Team,7.0,99.174,26.059,29.964,43.151,270.0,262.0,272.0,294.0,MEDIUM,13.0,False,False,1,,
BEA,87,Haas F1 Team,8.0,99.098,26.076,29.774,43.248,271.0,261.0,273.0,299.0,MEDIUM,14.0,False,False,1,,
BEA,87,Haas F1 Team,9.0,99.647,26.058,30.277,43.312,271.0,260.0,275.0,298.0,MEDIUM,15.0,False,False,1,,
BEA,87,Haas F1 Team,10.0,100.139,26.215,30.02,43.904,270.0,258.0,275.0,296.0,MEDIUM,16.0,False,False,1,,
BEA,87,Haas F1 Team,11.0,99.805,26.419,30.322,43.064,273.0,263.0,276.0,309.0,MEDIUM,17.0,False,False,1,,
BEA,87,Haas F1 Team,12.0,99.737,26.215,30.254,43.268,278.0,264.0,275.0,299.0,MEDIUM,18.0,False,False,1,,
BEA,87,Haas F1 Team,13.0,113.209,26.214,30.135,56.86,274.0,265.0,186.0,180.0,MEDIUM,19.0,False,False,124,,
BEA,87,Haas F1 Team,14.0,137.852,35.792,41.865,60.195,150.0,220.0,150.0,227.0,MEDIUM,20.0,False,False,4,,
BEA,87,Haas F1 Team,15.0,147.072,38.524,43.918,64.63,195.0,122.0,226.0,102.0,MEDIUM,21.0,False,False,4,,
BEA,87,Haas F1 Team,16.0,139.717,37.257,41.298,61.162,189.0,202.0,280.0,158.0,MEDIUM,22.0,False,False,41,,
BEA,87,Haas F1 Team,17.0,99.389,25.733,30.414,43.242,289.0,268.0,279.0,310.0,MEDIUM,23.0,False,False,1,,
BEA,87,Haas F1 Team,18.0,97.374,25.378,29.567,42.429,282.0,269.0,278.0,324.0,MEDIUM,24.0,False,True,1,,
BEA,87,Haas F1 Team,19.0,97.603,25.574,29.679,42.35,281.0,268.0,269.0,327.0,MEDIUM,25.0,False,False,1,,
